;Time;E;S;ES;P
758;78.46878886275408;108;379;2;129
759;78.48713045915962;109;380;1;129
760;78.53265753662473;108;379;2;129
761;78.53600349432683;107;378;3;129
762;78.58936872071628;108;378;2;130
763;78.6250365792366;107;377;3;130
764;78.77000146554754;108;378;2;130
765;78.7961993994449;107;377;3;130
766;78.84772165048271;108;378;2;130
767;78.98579102426062;109;379;1;130
768;79.0912288214881;110;380;0;130
769;79.19015941972808;109;379;1;130
770;79.2125620642648;110;379;0;131
771;79.47367586526885;109;378;1;131
772;79.71753721417089;108;377;2;131
773;79.73263691483083;109;377;1;132
774;79.84505150096862;110;378;0;132
775;80.01896770112972;109;377;1;132
776;80.08374221308996;108;376;2;132
777;80.08555588221503;109;377;1;132
778;80.08727856313045;110;378;0;132
779;80.1196548188237;109;377;1;132
780;80.30226989609369;108;376;2;132
781;80.39243674157653;107;375;3;132
782;80.40426984582594;106;374;4;132
783;80.41577083353829;107;374;3;133
784;80.51918608879731;108;374;2;134
785;80.57585226807647;109;375;1;134
786;80.71659105897885;110;376;0;134
787;80.7314911073664;109;375;1;134
788;80.80838191666761;110;376;0;134
789;80.83943045444096;109;375;1;134
790;81.02786715595084;110;376;0;134
791;81.39156846833984;109;375;1;134
792;81.46658892564598;108;374;2;134
793;81.78116883285969;107;373;3;134
794;81.79123617992396;108;373;2;135
795;81.79176727825423;107;372;3;135
796;81.87558872075172;108;373;2;135
797;81.91343360518636;107;372;3;135
798;81.93090724937075;108;373;2;135
799;81.98316914334686;109;373;1;136
800;82.03224539034136;108;372;2;136
801;82.06183267270995;109;372;1;137
802;82.32258849743842;110;373;0;137
803;82.74400117565824;109;372;1;137
804;82.90128733477746;110;373;0;137
805;83.04521888336527;109;372;1;137
806;83.15594032808679;110;373;0;137
807;83.16061056366075;109;372;1;137
808;83.19220998840376;110;373;0;137
809;83.28688104454355;109;372;1;137
810;83.46587972390714;110;372;0;138
811;83.52935017128182;109;371;1;138
812;83.56293627102764;110;372;0;138
813;83.5718163492676;109;371;1;138
814;83.58190954369596;108;370;2;138
815;83.60131110554556;107;369;3;138
816;83.63130571757725;108;369;2;139
817;83.64701875219792;107;368;3;139
818;83.74160363461517;108;369;2;139
819;84.03020201204873;109;370;1;139
820;84.04291745070232;108;369;2;139
821;84.08579241815494;107;368;3;139
822;84.22299157387894;108;368;2;140
823;84.24068011644076;107;367;3;140
824;84.33710581540377;106;366;4;140
825;84.42507098984804;105;365;5;140
826;84.5206890149019;106;366;4;140
827;84.52301480172558;107;367;3;140
828;84.54244318914306;106;366;4;140
829;84.59107491649448;107;366;3;141
830;84.62661325160384;106;365;4;141
831;84.64130563762824;107;366;3;141
832;84.77279384246664;108;367;2;141
833;84.78666791659576;107;366;3;141
834;84.80540806697819;108;367;2;141
835;84.91233112404862;107;366;3;141
836;84.93733470998261;108;367;2;141
837;84.96033220778962;109;367;1;142
838;84.9952962255656;108;366;2;142
839;85.07816493629682;107;365;3;142
840;85.18198858226145;106;364;4;142
841;85.2266112073165;107;364;3;143
842;85.29323894764687;106;363;4;143
843;85.29790582171229;105;362;5;143
844;85.3261325066111;104;361;6;143
845;85.33592086409075;105;362;5;143
846;85.33800191623709;106;363;4;143
847;85.43884030712441;107;364;3;143
848;85.51654900148287;108;365;2;143
849;85.67523232421269;109;366;1;143
850;85.76062616464627;110;367;0;143
851;85.90264485524598;109;366;1;143
852;86.11177394849337;108;365;2;143
853;86.21272412423643;109;366;1;143
854;86.33201880975211;108;365;2;143
855;86.51269235180047;107;364;3;143
856;86.51910044908365;108;365;2;143
857;86.52402830511842;109;365;1;144
858;86.93546223628961;110;365;0;145
859;87.07231177039044;109;364;1;145
860;87.2233064688176;108;363;2;145
861;87.25033506192476;109;364;1;145
862;87.51022449669553;110;365;0;145
863;87.5717105665194;109;364;1;145
864;87.57177599841573;110;365;0;145
865;87.75036700909841;109;364;1;145
866;87.76231775791108;108;363;2;145
867;87.91410474642342;109;363;1;146
868;88.10019406254668;110;364;0;146
869;88.55152505896153;109;363;1;146
870;88.64127309466932;110;364;0;146
871;88.708520569982;109;363;1;146
872;89.06160675870782;108;362;2;146
873;89.28783566504718;109;363;1;146
874;89.30550634467112;110;364;0;146
875;89.58608188992837;109;363;1;146
876;89.61502757492445;110;363;0;147
877;89.72927611060038;109;362;1;147
878;89.84527330631948;110;363;0;147
879;90.42101984205797;109;362;1;147
880;90.46201164440336;110;363;0;147
881;90.91281753793265;109;362;1;147
882;90.97210436872514;110;362;0;148
883;91.17744313343051;109;361;1;148
884;91.27358723587932;108;360;2;148
885;91.2796263515703;109;360;1;149
886;91.50679318631306;108;359;2;149
887;91.53401630255621;107;358;3;149
888;91.71574955863666;108;358;2;150
889;91.7184917197845;107;357;3;150
890;91.84297836486793;106;356;4;150
891;91.86443909090104;105;355;5;150
892;91.86829123266281;106;356;4;150
893;92.00638897263435;107;357;3;150
894;92.04869611305433;108;358;2;150
895;92.09896052399586;109;359;1;150
896;92.16093787491147;110;359;0;151
897;92.18610196332484;109;358;1;151
898;92.34990693472226;108;357;2;151
899;92.3576773975684;109;358;1;151
900;92.75044867691552;110;359;0;151
901;92.93096548022379;109;358;1;151
902;93.20121635152803;110;359;0;151
903;93.41282099021265;109;358;1;151
904;93.4569132907571;108;357;2;151
905;93.4639546001713;109;357;1;152
906;93.93955236833739;108;356;2;152
907;94.01160062269284;109;357;1;152
908;94.03613511305628;110;357;0;153
909;94.11011376739668;109;356;1;153
910;94.13657499209548;110;356;0;154
911;94.7355867092818;109;355;1;154
912;94.89292015350883;110;356;0;154
913;95.09436083354441;109;355;1;154
914;95.30125592179279;108;354;2;154
915;95.36641443928188;109;354;1;155
916;95.50583209532441;110;354;0;156
917;95.60405049942841;109;353;1;156
918;95.77914099751038;110;354;0;156
919;95.8839175057725;109;353;1;156
920;96.0514675227359;108;352;2;156
921;96.05284944618326;109;352;1;157
922;96.2034402460152;110;353;0;157
923;96.3514136460936;109;352;1;157
924;96.54335557509073;108;351;2;157
925;96.62256934716895;107;350;3;157
926;96.71687193812419;108;350;2;158
927;96.74582971918264;109;350;1;159
928;96.87795609545866;108;349;2;159
929;97.07060974869945;107;348;3;159
930;97.10884336593372;108;349;2;159
931;97.24994836774619;109;350;1;159
932;97.25152625730642;108;349;2;159
933;97.34484955649901;109;349;1;160
934;97.37702904502791;108;348;2;160
935;97.65946170706313;107;347;3;160
936;97.74484296984214;108;348;2;160
937;97.87039655110614;109;348;1;161
938;97.92873989286355;110;349;0;161
939;98.60699471888677;109;348;1;161
940;98.69959674819077;108;347;2;161
941;98.70832555187022;109;347;1;162
942;98.76250662668774;108;346;2;162
943;98.88892656716592;107;345;3;162
944;98.8985410138492;108;345;2;163
945;98.93830775951837;107;344;3;163
946;99.0629328325694;108;345;2;163
947;99.1298572776615;109;345;1;164
948;99.1794998867423;110;346;0;164
949;99.32431446446384;109;345;1;164
950;99.43243314835769;108;344;2;164
951;99.44268600488776;109;345;1;164
952;99.80720521015287;110;346;0;164
953;100.2043480629631;109;345;1;164
954;100.6137308360738;108;344;2;164
955;100.8184319399894;109;345;1;164
956;101.01594828547665;108;344;2;164
957;101.12516900161224;109;344;1;165
958;101.22179014076562;110;344;0;166
959;101.2384043841508;109;343;1;166
960;101.53500311133932;110;343;0;167
961;102.22356779950698;109;342;1;167
962;102.34668961566513;110;342;0;168
963;102.48800512582719;109;341;1;168
964;102.68137627508519;108;340;2;168
965;102.90060844683896;107;339;3;168
966;102.97014782321301;108;339;2;169
967;102.98811825198058;109;339;1;170
968;103.12620884398012;110;340;0;170
969;103.27395253919573;109;339;1;170
970;103.3283888048447;110;340;0;170
971;103.39437405420871;109;339;1;170
972;103.54092838411965;110;340;0;170
973;103.9062901402411;109;339;1;170
974;103.94251919103924;110;340;0;170
975;104.57648461903032;109;339;1;170
976;104.58435750191389;108;338;2;170
977;104.61204746447791;107;337;3;170
978;104.79848529769174;108;337;2;171
979;104.86661339755722;109;338;1;171
980;105.09466958604239;110;338;0;172
981;105.47781596265155;109;337;1;172
982;105.53467803760222;110;338;0;172
983;105.6144549918708;109;337;1;172
984;105.82451725723156;108;336;2;172
985;105.83417208411338;109;337;1;172
986;106.13458152648326;108;336;2;172
987;106.1597840242433;109;337;1;172
988;106.1716554569892;110;338;0;172
989;106.43461042568416;109;337;1;172
990;106.48827643349773;110;338;0;172
991;106.68329855073702;109;337;1;172
992;106.68911418290416;110;338;0;172
993;106.69716762603659;109;337;1;172
994;106.81284793673808;110;337;0;173
995;107.26217672716068;109;336;1;173
996;107.8102221827403;110;337;0;173
997;107.91400670183648;109;336;1;173
998;107.97794405047988;110;336;0;174
999;108.11393115779939;109;335;1;174
1000;108.64694414734358;110;335;0;175
1001;108.71656894404163;109;334;1;175
1002;108.85450439936939;108;333;2;175
1003;108.85650222531814;107;332;3;175
1004;108.94729277028347;108;333;2;175
1005;108.98478947649244;109;334;1;175
1006;109.08220965486235;108;333;2;175
1007;109.10546818361436;109;334;1;175
1008;109.13837580467182;108;333;2;175
1009;109.19737749653913;109;334;1;175
1010;109.32841302067173;110;335;0;175
1011;109.77253489074322;109;334;1;175
1012;109.80161843790698;108;333;2;175
1013;109.8504378945697;107;332;3;175
1014;109.86292472464778;108;332;2;176
1015;109.95656082322509;109;332;1;177
1016;110.02731287490174;108;331;2;177
1017;110.19940187849829;109;332;1;177
1018;110.30949534448324;110;333;0;177
1019;111.33641289441589;109;332;1;177
1020;111.46996856800698;110;333;0;177
1021;111.78235385467866;109;332;1;177
1022;111.90476098398896;110;333;0;177
1023;112.26582706982384;109;332;1;177
1024;112.34121617480614;110;333;0;177
1025;113.05703588741403;109;332;1;177
1026;113.0651216609633;108;331;2;177
1027;113.30250857779987;109;332;1;177
1028;113.38864721184791;108;331;2;177
1029;113.42504845203717;109;332;1;177
1030;113.49244095769664;110;332;0;178
1031;113.80346055436999;109;331;1;178
1032;114.0378959763021;108;330;2;178
1033;114.14628220086108;107;329;3;178
1034;114.19602032833909;108;329;2;179
1035;114.24949163387748;109;329;1;180
1036;114.42691472349686;110;329;0;181
1037;114.65825696015801;109;328;1;181
1038;114.76631567929779;108;327;2;181
1039;114.87799132696486;109;328;1;181
1040;114.97819349146597;110;329;0;181
1041;115.2113028521975;109;328;1;181
1042;115.61409336936002;110;328;0;182
1043;116.66532176541631;109;327;1;182
1044;116.72436982923082;110;327;0;183
1045;116.81404933266218;109;326;1;183
1046;117.15391926840843;110;326;0;184
1047;117.30396774638989;109;325;1;184
1048;117.43552159663025;110;326;0;184
1049;117.48826297314358;109;325;1;184
1050;117.67982485030447;108;324;2;184
1051;117.69932317687785;109;325;1;184
1052;117.91153041256867;110;326;0;184
1053;119.326435287532;109;325;1;184
1054;119.37498352152953;108;324;2;184
1055;119.47406949797124;107;323;3;184
1056;119.53887040257746;106;322;4;184
1057;119.56159383485257;107;323;3;184
1058;119.67865830435525;108;324;2;184
1059;119.81543190604981;109;325;1;184
1060;120.03199919222493;110;325;0;185
1061;120.0957211111475;109;324;1;185
1062;120.16378448536038;110;325;0;185
1063;120.20283741469862;109;324;1;185
1064;120.26510110210636;110;324;0;186
1065;120.30840180464588;109;323;1;186
1066;120.34748703443631;110;324;0;186
1067;120.5710994451075;109;323;1;186
1068;120.5861910370064;110;324;0;186
1069;120.95836350419896;109;323;1;186
1070;120.95961042154303;108;322;2;186
1071;120.97179709053782;109;323;1;186
1072;121.07432844276507;108;322;2;186
1073;121.22557056492984;109;323;1;186
1074;121.30186394179918;108;322;2;186
1075;121.36243502622949;109;322;1;187
1076;121.47091813177893;108;321;2;187
1077;121.58182147787824;107;320;3;187
1078;121.60264400095596;108;320;2;188
1079;121.65923856843766;107;319;3;188
1080;121.69547338891603;108;319;2;189
1081;121.78423993841857;107;318;3;189
1082;121.79619036059661;108;319;2;189
1083;121.83836516200085;107;318;3;189
1084;121.90556813894011;108;319;2;189
1085;121.97302332307385;109;319;1;190
1086;122.00596029791014;110;320;0;190
1087;122.02838232375905;109;319;1;190
1088;122.23015706775175;108;318;2;190
1089;122.25188749630306;109;318;1;191
1090;122.3220662465466;108;317;2;191
1091;122.32630941151085;109;317;1;192
1092;122.51843453710624;108;316;2;192
1093;122.52198555294898;109;316;1;193
1094;122.57783382238176;108;315;2;193
1095;122.69173883091179;109;316;1;193
1096;122.75740149114264;110;316;0;194
1097;123.23143188349333;109;315;1;194
1098;123.27949448004365;110;316;0;194
1099;123.98913781306318;109;315;1;194
1100;124.06127919490042;108;314;2;194
1101;124.1341422210173;109;314;1;195
1102;124.23436175827499;108;313;2;195
1103;124.24210597271907;107;312;3;195
1104;124.25813069262755;106;311;4;195
1105;124.36701843702164;107;312;3;195
1106;124.51549912571211;106;311;4;195
1107;124.54799237311356;107;311;3;196
1108;124.57421468031936;108;311;2;197
1109;124.79100643030998;109;311;1;198
1110;124.91778305042997;108;310;2;198
1111;125.03832846305413;107;309;3;198
1112;125.07580842132481;108;310;2;198
1113;125.08496742993393;107;309;3;198
1114;125.14356610564178;108;310;2;198
1115;125.23476291146443;109;310;1;199
1116;125.38837094294183;110;310;0;200
1117;125.57298116307639;109;309;1;200
1118;125.59438171928369;110;309;0;201
1119;126.27524192992504;109;308;1;201
1120;126.31808685057952;110;309;0;201
1121;126.45277604278736;109;308;1;201
1122;126.51552912982585;110;309;0;201
1123;126.77827659980898;109;308;1;201
1124;126.82259231838336;110;309;0;201
1125;126.86347452898359;109;308;1;201
1126;127.39152862621344;110;308;0;202
1127;127.57874734593572;109;307;1;202
1128;128.187993866396;110;308;0;202
1129;128.80916023304314;109;307;1;202
1130;128.88812948008996;108;306;2;202
1131;129.0713226046922;107;305;3;202
1132;129.11317969659814;108;306;2;202
1133;129.23482754488512;109;307;1;202
1134;129.3568302728035;110;308;0;202
1135;130.9475802447025;109;307;1;202
1136;130.95369353280066;110;307;0;203
1137;131.11810654582283;109;306;1;203
1138;131.2785912913517;110;307;0;203
1139;131.6391214067178;109;306;1;203
1140;131.76726114803202;110;306;0;204
1141;132.10789572885935;109;305;1;204
1142;132.23319681017207;110;306;0;204
1143;132.30735639743963;109;305;1;204
1144;132.69030459999007;108;304;2;204
1145;132.70241623208585;109;305;1;204
1146;133.1277693012374;110;305;0;205
1147;133.2352980414825;109;304;1;205
1148;133.65132330031813;110;304;0;206
1149;133.65655735917238;109;303;1;206
1150;133.76712167220802;108;302;2;206
1151;133.79922415093804;109;302;1;207
1152;133.7999232600328;110;302;0;208
1153;133.95636859432358;109;301;1;208
1154;134.04696619787592;108;300;2;208
1155;134.17313511198157;109;300;1;209
1156;134.30438027583983;108;299;2;209
1157;134.361934411449;107;298;3;209
1158;134.42821307879225;106;297;4;209
1159;134.4728888791541;107;298;3;209
1160;134.4984610011678;108;298;2;210
1161;134.4993129930035;109;299;1;210
1162;134.59864809921402;110;300;0;210
1163;134.653080965506;109;299;1;210
1164;134.86683796164564;110;299;0;211
1165;135.48589725737085;109;298;1;211
1166;135.49334080095102;110;299;0;211
1167;137.05430220325852;109;298;1;211
1168;137.32292526525563;108;297;2;211
1169;137.355916558549;109;297;1;212
1170;137.39042667561168;110;297;0;213
1171;137.4035565780048;109;296;1;213
1172;137.4543062253931;108;295;2;213
1173;137.48769612923238;109;295;1;214
1174;137.5073208002225;110;295;0;215
1175;138.011999828036;109;294;1;215
1176;138.13776950912708;108;293;2;215
1177;138.1424279801719;109;294;1;215
1178;138.32724684925662;110;295;0;215
1179;138.38748175102933;109;294;1;215
1180;138.49003799504925;108;293;2;215
1181;138.58009405849796;107;292;3;215
1182;138.6434736236317;106;291;4;215
1183;138.648959846163;107;292;3;215
1184;138.65192770319746;108;292;2;216
1185;138.71928937169744;107;291;3;216
1186;138.90925636727715;108;291;2;217
1187;138.9113034575139;109;292;1;217
1188;139.07210899472335;108;291;2;217
1189;139.14124103709426;109;291;1;218
1190;139.2710071517175;108;290;2;218
1191;139.40339852183487;107;289;3;218
1192;139.41331963971695;108;290;2;218
1193;139.42704282952252;107;289;3;218
1194;139.4683413928205;108;289;2;219
1195;139.50009541822703;107;288;3;219
1196;139.64175582961596;108;289;2;219
1197;139.68688632321405;109;290;1;219
1198;139.69072660697313;110;290;0;220
1199;139.83898721964826;109;289;1;220
1200;139.94125952526932;110;290;0;220
1201;140.08753892112887;109;289;1;220
1202;140.24665430400478;110;289;0;221
1203;140.27570046099484;109;288;1;221
1204;140.2993909765651;110;288;0;222
1205;140.59071836174766;109;287;1;222
1206;140.59287757445313;108;286;2;222
1207;140.68224941942864;109;287;1;222
1208;140.73364796679567;110;288;0;222
1209;140.78803297099878;109;287;1;222
1210;140.85666809464416;108;286;2;222
1211;140.8589115063936;109;287;1;222
1212;141.0601882273772;110;288;0;222
1213;141.1483766167595;109;287;1;222
1214;141.2891994870973;110;288;0;222
1215;141.6043824036999;109;287;1;222
1216;141.63385675615424;108;286;2;222
1217;141.65496996667787;107;285;3;222
1218;141.72939471530987;106;284;4;222
1219;141.82761111217124;105;283;5;222
1220;141.86670471370675;106;284;4;222
1221;141.9200883328447;107;284;3;223
1222;141.9640058765239;108;284;2;224
1223;141.99047654570492;109;285;1;224
1224;142.5244656222203;108;284;2;224
1225;142.56872765931965;109;285;1;224
1226;142.6854727638381;110;286;0;224
1227;143.14308435033607;109;285;1;224
1228;143.14374471625914;110;285;0;225
1229;143.6363128231082;109;284;1;225
1230;144.15564482089326;110;285;0;225
1231;144.15675116218878;109;284;1;225
1232;144.21472463758016;108;283;2;225
1233;144.30111543796446;109;283;1;226
1234;144.31412851199465;108;282;2;226
1235;144.40370939553162;109;282;1;227
1236;144.56307377838792;110;282;0;228
1237;144.7464460515214;109;281;1;228
1238;144.99746499495177;108;280;2;228
1239;145.0474502715143;109;281;1;228
1240;145.08723700738457;110;281;0;229
1241;145.4276776927732;109;280;1;229
1242;145.6772825141385;108;279;2;229
1243;145.7051887120744;109;279;1;230
1244;145.73256633694564;108;278;2;230
1245;145.78847719766523;107;277;3;230
1246;145.79410264165458;108;277;2;231
1247;145.8600343760138;109;277;1;232
1248;146.19664047850597;110;278;0;232
1249;146.41267093463705;109;277;1;232
1250;146.6453229482144;110;278;0;232
1251;146.9677395403276;109;277;1;232
1252;147.03117677129572;108;276;2;232
1253;147.06753137822776;109;276;1;233
1254;147.09737712850736;110;276;0;234
1255;147.2622139229306;109;275;1;234
1256;147.3187666511016;110;276;0;234
1257;147.41852308829561;109;275;1;234
1258;147.48298594593575;108;274;2;234
1259;147.56353386674502;109;275;1;234
1260;147.62138720375225;108;274;2;234
1261;147.7470186721191;109;275;1;234
1262;148.07121059342134;110;276;0;234
1263;148.12788479353037;109;275;1;234
1264;148.20303411457454;108;274;2;234
1265;148.32025417947602;107;273;3;234
1266;148.35636500305878;108;274;2;234
1267;148.384095382716;107;273;3;234
1268;148.38737273359757;108;274;2;234
1269;148.42730998692858;109;275;1;234
1270;148.53599978520583;108;274;2;234
1271;148.736820173392;109;274;1;235
1272;148.80242006105854;108;273;2;235
1273;148.8329100806537;109;273;1;236
1274;149.21580227908078;110;274;0;236
1275;149.32315458597532;109;273;1;236
1276;149.51569946328883;108;272;2;236
1277;149.55687520041332;107;271;3;236
1278;149.560740668864;108;272;2;236
1279;149.56567761992605;109;272;1;237
1280;149.72243274369302;110;272;0;238
1281;149.93631249315501;109;271;1;238
1282;150.2604160009285;108;270;2;238
1283;150.36804728558272;109;271;1;238
1284;150.46278489632374;110;272;0;238
1285;150.85494672761314;109;271;1;238
1286;151.00286700547613;108;270;2;238
1287;151.16969501984812;109;271;1;238
1288;151.19475319048243;110;272;0;238
1289;151.5451641481372;109;271;1;238
1290;151.69484219651508;108;270;2;238
1291;151.8121881110513;109;271;1;238
1292;151.81419174798708;110;271;0;239
1293;152.2448657845381;109;270;1;239
1294;152.35949658735368;110;271;0;239
1295;152.439867812634;109;270;1;239
1296;152.73906504586924;108;269;2;239
1297;152.74341522079072;109;269;1;240
1298;153.0570018896924;108;268;2;240
1299;153.08724968118693;107;267;3;240
1300;153.09936961867874;108;267;2;241
1301;153.19979224678104;109;267;1;242
1302;153.22842281623866;110;267;0;243
1303;153.2908418917536;109;266;1;243
1304;153.29465274613045;108;265;2;243
1305;153.3090395971131;109;265;1;244
1306;153.60577031475614;110;265;0;245
1307;153.66965630724198;109;264;1;245
1308;153.69820116611737;110;265;0;245
1309;153.80291748639547;109;264;1;245
1310;153.81301688388712;110;265;0;245
1311;154.01725894430564;109;264;1;245
1312;154.08875394572107;108;263;2;245
1313;154.12900580901373;109;263;1;246
1314;154.18910738930026;108;262;2;246
1315;154.23269484839986;107;261;3;246
1316;154.25027551269147;108;261;2;247
1317;154.42380487617788;109;262;1;247
1318;154.51830959199168;108;261;2;247
1319;154.85565884337615;107;260;3;247
1320;154.86674760251617;108;261;2;247
1321;155.0507479246881;109;262;1;247
1322;155.0986374242093;108;261;2;247
1323;155.10555873338686;109;261;1;248
1324;155.21424463765402;110;262;0;248
1325;155.66497534431693;109;261;1;248
1326;155.7831326329185;110;261;0;249
1327;155.83240951588218;109;260;1;249
1328;155.9395374896388;110;260;0;250
1329;156.19603229361311;109;259;1;250
1330;156.34595150968192;108;258;2;250
1331;156.36233812607472;109;258;1;251
1332;156.45212821161334;108;257;2;251
1333;156.50573826648454;109;257;1;252
1334;156.66723188837992;108;256;2;252
1335;156.76024566740617;109;257;1;252
1336;156.90296606009392;108;256;2;252
1337;156.96339620258456;107;255;3;252
1338;156.99769329831423;108;255;2;253
1339;157.12552943103827;109;256;1;253
1340;157.1399263518721;110;257;0;253
1341;157.4785859881685;109;256;1;253
1342;157.57086690102463;108;255;2;253
1343;157.6806374359883;109;256;1;253
1344;157.75959051849878;108;255;2;253
1345;157.76102612687828;109;255;1;254
1346;157.90003901043127;108;254;2;254
1347;158.06758239021946;109;255;1;254
1348;158.12367400070923;110;256;0;254
1349;158.3268142819404;109;255;1;254
1350;158.34165490885263;108;254;2;254
1351;158.40714666189686;109;255;1;254
1352;158.51290371682103;110;255;0;255
1353;158.61104453685314;109;254;1;255
1354;158.85058668283227;108;253;2;255
1355;158.8836647219583;109;253;1;256
1356;158.88830147672365;110;254;0;256
1357;159.06783024724263;109;253;1;256
1358;159.16754221941787;108;252;2;256
1359;159.19028830431344;109;252;1;257
1360;159.51881920798976;110;253;0;257
1361;159.57705615195434;109;252;1;257
1362;159.8087336046966;108;251;2;257
1363;159.85077109311132;109;252;1;257
1364;159.87604726561258;110;252;0;258
1365;159.9064638574262;109;251;1;258
1366;160.09136739306982;110;251;0;259
1367;161.753361851638;109;250;1;259
1368;161.78196235019914;110;251;0;259
1369;161.859149977056;109;250;1;259
1370;161.8907134408523;108;249;2;259
1371;162.01351816718125;107;248;3;259
1372;162.0473219586875;108;248;2;260
1373;162.06348183957613;107;247;3;260
1374;162.11123442455172;108;248;2;260
1375;162.18297075213212;109;248;1;261
1376;162.61778887481583;110;248;0;262
1377;162.66620243006918;109;247;1;262
1378;162.76883680302797;108;246;2;262
1379;162.7691717389664;107;245;3;262
1380;162.79208911779259;108;245;2;263
1381;162.9433927158388;109;246;1;263
1382;162.97365217981599;110;247;0;263
1383;163.35865051546384;109;246;1;263
1384;163.44529206023873;110;247;0;263
1385;163.74791590136982;109;246;1;263
1386;163.87224519820546;110;246;0;264
1387;165.27249368379998;109;245;1;264
1388;165.54369672000635;110;246;0;264
1389;165.56901762062483;109;245;1;264
1390;165.60106278539354;108;244;2;264
1391;165.6681342186441;107;243;3;264
1392;165.75760534805852;108;243;2;265
1393;165.86013173466105;109;243;1;266
1394;166.09982369324223;110;244;0;266
1395;166.33160627832612;109;243;1;266
1396;166.4486930487042;110;243;0;267
1397;166.47565952802663;109;242;1;267
1398;166.6169557904947;110;242;0;268
1399;166.68686393434098;109;241;1;268
1400;166.79341568738704;108;240;2;268
1401;167.04124249711253;109;241;1;268
1402;167.27763888252943;108;240;2;268
1403;167.41726934745074;107;239;3;268
1404;167.6146373351651;106;238;4;268
1405;167.6351038352054;107;238;3;269
1406;167.68729733223233;106;237;4;269
1407;167.78295193636413;107;238;3;269
1408;167.83642257416577;108;238;2;270
1409;167.99065994203468;109;239;1;270
1410;168.096008890058;110;239;0;271
1411;168.16888806301944;109;238;1;271
1412;168.37028932898582;108;237;2;271
1413;168.44303702264207;109;238;1;271
1414;168.56140441550062;108;237;2;271
1415;168.60266827596797;109;238;1;271
1416;168.61938904151083;110;238;0;272
1417;168.83348003236668;109;237;1;272
1418;168.8896575831956;108;236;2;272
1419;168.94585417180568;107;235;3;272
1420;168.95960474363687;108;236;2;272
1421;169.2971042891894;109;237;1;272
1422;169.37075093097866;108;236;2;272
1423;169.3878632835789;107;235;3;272
1424;169.4647399209444;108;236;2;272
1425;169.4807502505613;109;236;1;273
1426;170.32542087546474;108;235;2;273
1427;170.51903800710832;109;236;1;273
1428;171.03395075490656;108;235;2;273
1429;171.20105284793976;109;235;1;274
1430;171.22124847996216;108;234;2;274
1431;171.24163595698627;109;235;1;274
1432;171.32402939267848;110;235;0;275
1433;171.70190782534527;109;234;1;275
1434;171.78370567362583;110;235;0;275
1435;172.11270645995822;109;234;1;275
1436;172.1417403123501;110;234;0;276
1437;172.31695789843153;109;233;1;276
1438;172.53991381019603;110;233;0;277
1439;172.7098479993461;109;232;1;277
1440;173.28307271772402;108;231;2;277
1441;173.31653114417765;107;230;3;277
1442;173.36421922544108;108;230;2;278
1443;173.6113565141053;109;231;1;278
1444;173.77004276803817;110;232;0;278
1445;174.5207024987078;109;231;1;278
1446;174.79812315550146;110;232;0;278
1447;174.95500710867162;109;231;1;278
1448;175.2877320295222;108;230;2;278
1449;175.31246281070395;109;231;1;278
1450;175.43331695804088;110;232;0;278
1451;175.4961199442112;109;231;1;278
1452;175.5073877825656;108;230;2;278
1453;175.58596046051704;109;231;1;278
1454;175.61692836629382;110;232;0;278
1455;175.83697033008852;109;231;1;278
1456;175.98258146102756;110;232;0;278
1457;176.26173072680086;109;231;1;278
1458;176.30266015990688;108;230;2;278
1459;176.38201594691694;107;229;3;278
1460;176.60120182990656;108;229;2;279
1461;176.8282587888781;109;229;1;280
1462;176.9154770851118;108;228;2;280
1463;177.1353506905861;109;229;1;280
1464;177.16977996606747;110;229;0;281
1465;177.84635711797387;109;228;1;281
1466;178.1070840600004;108;227;2;281
1467;178.1728072233219;107;226;3;281
1468;178.18874215854322;106;225;4;281
1469;178.21445472807773;107;226;3;281
1470;178.22576630308376;108;227;2;281
1471;178.34537438890973;109;228;1;281
1472;178.35251537192286;110;229;0;281
1473;178.36107369245204;109;228;1;281
1474;178.3911098991959;108;227;2;281
1475;178.5077584359602;107;226;3;281
1476;178.54008701350403;108;226;2;282
1477;178.56981260879306;109;226;1;283
1478;178.69470922173753;110;227;0;283
1479;178.99163510998318;109;226;1;283
1480;179.2605500122427;110;226;0;284
1481;179.88099472172564;109;225;1;284
1482;180.0461729478923;110;226;0;284
1483;181.1528014857273;109;225;1;284
1484;181.30826800885183;108;224;2;284
1485;181.35255935631758;109;225;1;284
1486;181.44491719996765;110;225;0;285
1487;181.5395906044022;109;224;1;285
1488;181.54057281618068;110;225;0;285
1489;181.58357640939883;109;224;1;285
1490;181.65132740277892;108;223;2;285
1491;181.65749787066457;109;224;1;285
1492;181.7384970957241;108;223;2;285
1493;182.0723399833191;109;224;1;285
1494;182.15729860699724;108;223;2;285
1495;182.36637597062;109;223;1;286
1496;182.41184757188606;110;224;0;286
1497;183.8065302395535;109;223;1;286
1498;183.895360818235;110;223;0;287
1499;184.09887486055732;109;222;1;287
1500;184.1063348152627;108;221;2;287
1501;184.2029967654933;109;222;1;287
1502;184.35333142755152;110;222;0;288
1503;184.47287638787708;109;221;1;288
1504;184.6421496951826;110;222;0;288
1505;184.67733436207658;109;221;1;288
1506;184.71767784094303;110;222;0;288
